DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2011-06-29	21665990	Yu Y	2011-06-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21665990	Common variants near FRK/COL10A1 and VEGFA are associated with advanced age-related macular degeneration.	Age-related macular degeneration	2,594 European ancestry cases, 4,134 European ancestry controls	5,640 European ancestry cases, 52,174 European ancestry controls	19p13.3	19	6718376	C3	C3			718			rs2230199-C	rs2230199	0	2230199	missense_variant	0	0.19	5E-29	28.30102999566398		1.53	[NR]	Affymetrix [6036699] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001100	Genome-wide genotyping array
2011-06-29	21665990	Yu Y	2011-06-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21665990	Common variants near FRK/COL10A1 and VEGFA are associated with advanced age-related macular degeneration.	Age-related macular degeneration	2,594 European ancestry cases, 4,134 European ancestry controls	5,640 European ancestry cases, 52,174 European ancestry controls	6p21.33	6	31936027	C2	C2, C2-AS1			717, 102060414			rs9332739-?	rs9332739	0	9332739	stop_lost	0	0.96	2E-23	22.69897000433602		2.17	[NR]	Affymetrix [6036699] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001100	Genome-wide genotyping array
2011-06-29	21665990	Yu Y	2011-06-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21665990	Common variants near FRK/COL10A1 and VEGFA are associated with advanced age-related macular degeneration.	Age-related macular degeneration	2,594 European ancestry cases, 4,134 European ancestry controls	5,640 European ancestry cases, 52,174 European ancestry controls	22q12.3	22	32688525	TIMP3	SYN3			8224			rs9621532-?	rs9621532	0	9621532	intron_variant	0	0.95	2E-15	14.698970004336019		1.59	[NR]	Affymetrix [6036699] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001100	Genome-wide genotyping array
2011-06-29	21665990	Yu Y	2011-06-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21665990	Common variants near FRK/COL10A1 and VEGFA are associated with advanced age-related macular degeneration.	Age-related macular degeneration	2,594 European ancestry cases, 4,134 European ancestry controls	5,640 European ancestry cases, 52,174 European ancestry controls	15q21.3	15	58386313	LIPC	LOC101928635			101928635			rs10468017-?	rs10468017	0	10468017	intron_variant	0	0.71	3E-12	11.522878745280337		1.19	[NR]	Affymetrix [6036699] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001100	Genome-wide genotyping array
2011-06-29	21665990	Yu Y	2011-06-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21665990	Common variants near FRK/COL10A1 and VEGFA are associated with advanced age-related macular degeneration.	Age-related macular degeneration	2,594 European ancestry cases, 4,134 European ancestry controls	5,640 European ancestry cases, 52,174 European ancestry controls	4q25	4	109737911	CFI	CFI			3426			rs10033900-T	rs10033900	0	10033900	intron_variant	0	0.46	4E-10	9.397940008672037		1.18	[NR]	Affymetrix [6036699] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001100	Genome-wide genotyping array
2011-06-29	21665990	Yu Y	2011-06-10	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/21665990	Common variants near FRK/COL10A1 and VEGFA are associated with advanced age-related macular degeneration.	Age-related macular degeneration	2,594 European ancestry cases, 4,134 European ancestry controls	5,640 European ancestry cases, 52,174 European ancestry controls	16q13	16	56959412	CETP	HERPUD1 - CETP	9709	1071		15531	2511	rs3764261-A	rs3764261	0	3764261	intergenic_variant	1	0.33	7E-9	8.154901959985743		1.15	[NR]	Affymetrix [6036699] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001100	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	8q24.21	8	126320412	FAM84B	RFPL4AP5 - LOC101927657	100420058	101927657		145323	5083	rs11986011-T	rs11986011	0	11986011	intergenic_variant	1	0.02	5E-6	5.301029995663981	(EA)	2.5	[1.68-3.71]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	10q21.1	10	52815236	MBL2	LOC105378306 - LOC105378308	105378306	105378308		2768	131195	rs6480975-C	rs6480975	0	6480975	intergenic_variant	1	0.84	3E-6	5.522878745280337	(EA)	1.21	[1.12-1.32]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	10q26.13	10	122459759	ARMS2, HTRA1	LOC105378525			105378525			rs3793917-?	rs3793917	0	3793917	regulatory_region_variant	0	0.2	4E-24	23.397940008672037	(EA)	1.45	[1.35-1.56]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	11q14.1	11	83110340	PCF11, RAB30	COX5BP4 - C1DP5	1333	106481729		3357	720	rs4293143-?	rs4293143	0	4293143	intergenic_variant	1	0.31	8E-6	5.096910013008056	(EA)	1.18	[1.1-1.27]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	11q14.3	11	89180495	TYR	LOC107984363, TYR			107984363, 7299			rs621313-?	rs621313	0	621313	intron_variant	0	0.49	4E-6	5.3979400086720375	(EA)	1.15	[1.09-1.2]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	13q13.3	13	37491309	POSTN, TRPC4	LINC01048 - LINC00547	103695431	400121		6525	43631	rs9646096-?	rs9646096	0	9646096	intergenic_variant	1	0.05	6E-6	5.221848749616356	(EA)	1.35	[1.19-1.54]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	19p13.3	19	3944242	DAPK3, ITGB1BP3	NMRK2 - DAPK3	27231	1613		1826	14211	rs10406174-A	rs10406174	0	10406174	intergenic_variant	1	0.11	6E-6	5.221848749616356	(EA)	1.24	[1.13-1.36]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	19q13.32	19	44888997	PVRL2	PVRL2			5819			rs6857-?	rs6857	0	6857	3_prime_UTR_variant	0	0.85	1E-6	6.0	(EA)	1.23	[1.14-1.35]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-A	rs2075650	0	2075650	intron_variant	0	0.86	1E-6	6.0	(EA)	1.23	[1.13-1.34]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	1q31.3	1	196685194	CFH	CFH			3075			rs1061147-A	rs1061147	0	1061147	missense_variant	0	0.37	7E-32	31.154901959985743		1.4	[1.32-1.48]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	1q32.2	1	207866126	CD34, CD46	C1orf132 - CD34	100128537	947		43423	20412	rs1967689-?	rs1967689	0	1967689	intron_variant	1	0.75	5E-6	5.301029995663981		1.18	[1.1-1.25]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	2q14.2	2	120525054	INHBB, GLI2	LINC01101 - LOC105373585	84931	105373585		58705	17804	rs17050244-?	rs17050244	0	17050244	intergenic_variant	1	0.11	5E-7	6.301029995663981		1.28	[1.16-1.41]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	4q13.1	4	62476552	intergenic	LOC100289193 - LOC100131441	100289193	100131441		184218	12894	rs6819266-?	rs6819266	0	6819266	intergenic_variant	1	0.62	8E-6	5.096910013008056		1.15	[1.09-1.22]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	4q26	4	116012923	intergenic	KRT18P21 - EIF3KP3	132391	645368		90890	30451	rs7676999-?	rs7676999	0	7676999	intron_variant	1	0.79	1E-6	6.0		1.19	[1.11-1.28]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	6p21.1	6	45917324	intergenic	CLIC5, LOC105375078			53405, 105375078			rs4714888-T	rs4714888	0	4714888	intron_variant	0	0.05	8E-6	5.096910013008056		1.3	[1.16-1.47]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	6q21	6	105805124	intergenic	LOC105377923			105377923			rs1355023-T	rs1355023	0	1355023	intron_variant	0	0.69	6E-6	5.221848749616356		1.13	[1.07-1.20]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	8q24.21	8	126320412	intergenic	RFPL4AP5 - LOC101927657	100420058	101927657		145323	5083	rs11986011-T	rs11986011	0	11986011	intergenic_variant	1	0.02	5E-6	5.301029995663981		2.5	[1.68-3.71]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	10q21.1	10	52815236	MBL2	LOC105378306 - LOC105378308	105378306	105378308		2768	131195	rs6480975-C	rs6480975	0	6480975	intergenic_variant	1	0.84	2E-6	5.698970004336019		1.21	[1.12-1.32]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	10q26.13	10	122459759	ARMS2, HTRA1	LOC105378525			105378525			rs3793917-?	rs3793917	0	3793917	regulatory_region_variant	0	0.26	1E-25	25.0		1.39	[1.32-1.49]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	11q14.3	11	89157946	TYR	LOC107984363			107984363			rs10830228-A	rs10830228	0	10830228	intergenic_variant	0	0.42	9E-6	5.045757490560675		1.12	[1.06-1.18]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	13q13.3	13	37491309	POSTN, TRPC4	LINC01048 - LINC00547	103695431	400121		6525	43631	rs9646096-?	rs9646096	0	9646096	intergenic_variant	1	0.05	6E-6	5.221848749616356		1.35	[1.19-1.54]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	19p13.3	19	3944242	DAPK3, ITGB1BP3	NMRK2 - DAPK3	27231	1613		1826	14211	rs10406174-A	rs10406174	0	10406174	intergenic_variant	1	0.11	7E-6	5.154901959985743		1.24	[1.12-1.36]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	19q13.32	19	44888997	APOE, PVRL2, TOMM40	PVRL2			5819			rs6857-?	rs6857	0	6857	3_prime_UTR_variant	0	0.85	1E-6	6.0		1.23	[1.14-1.35]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	1q31.3	1	196677046	CFH	CFH			3075			rs1329424-T	rs1329424	0	1329424	non_coding_transcript_exon_variant	0	0.38	2E-31	30.69897000433602	(EA)	1.41	[1.33-1.49]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	1q25.2	1	177599664	intergenic	LOC102724661 - LOC101928778	102724661	101928778		233206	100860	rs16851585-?	rs16851585	0	16851585	intergenic_variant	1	0.08	5E-6	5.301029995663981	(EA)	1.3	[1.16-1.45]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	1q32.2	1	207866126	CD34, CD46	C1orf132 - CD34	100128537	947		43423	20412	rs1967689-?	rs1967689	0	1967689	intron_variant	1	0.75	5E-6	5.301029995663981	(EA)	1.18	[1.1-1.25]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	2q14.2	2	120544335	INHBB, GLI2	LOC105373585			105373585			rs6721654-T	rs6721654	0	6721654	intergenic_variant	0	0.08	7E-6	5.154901959985743	(EA)	1.26	[1.14-1.40]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	4q26	4	116003028	intergenic	KRT18P21 - EIF3KP3	132391	645368		80995	40346	rs17586843-T	rs17586843	0	17586843	intron_variant	1	0.78	2E-6	5.698970004336019	(EA)	1.18	[1.10-1.27]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	6q21	6	105812253	intergenic	LOC105377923			105377923			rs7750345-A	rs7750345	0	7750345	intron_variant	0	0.75	7E-6	5.154901959985743	(EA)	1.16	[1.09-1.24]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	7p14.1	7	42136683	GLI3	GLI3			2737			rs2049622-?	rs2049622	0	2049622	intron_variant	0	0.51	9E-6	5.045757490560675	(EA)	1.15	[1.08-1.2]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2012-08-08	22694956	Cipriani V	2012-06-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22694956	Genome-wide association study of age-related macular degeneration identifies associated variants in the TNXB-FKBPL-NOTCH4 region of chromosome 6p21.3.	Age-related macular degeneration	893 European ancestry cases, 2,199 European ancestry controls	1,411 European ancestry cases, 1,431 European ancestry controls	10q26.13	10	122454932	ARMS2, HTRA1	ARMS2, LOC105378525			387715, 105378525			rs10490924-T	rs10490924	0	10490924	missense_variant	0	0.21	3E-72	71.52287874528034		3.0	[2.64-3.40]	Illumina [2272849] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001571	Genome-wide genotyping array
2012-08-08	22694956	Cipriani V	2012-06-13	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22694956	Genome-wide association study of age-related macular degeneration identifies associated variants in the TNXB-FKBPL-NOTCH4 region of chromosome 6p21.3.	Age-related macular degeneration	893 European ancestry cases, 2,199 European ancestry controls	1,411 European ancestry cases, 1,431 European ancestry controls	1q31.3	1	196691131	CFH	CFH			3075			rs10801555-A	rs10801555	0	10801555	intron_variant	0	0.40	2E-47	46.69897000433602		2.33	[2.08-2.63]	Illumina [2272849] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001571	Genome-wide genotyping array
2013-04-19	23326517	Holliday EG	2013-01-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23326517	Insights into the genetic architecture of early stage age-related macular degeneration: a genome-wide association study meta-analysis.	Age-related macular degeneration	3,772 European ancestry cases, 16,033 European ancestry controls	264 Asian ancestry cases, 3,926 Asian ancestry controls	19q13.32	19	44892362	APOE, TOMM40	TOMM40			10452			rs2075650-A	rs2075650	0	2075650	intron_variant	0	0.86	3E-6	5.522878745280337		1.21	[1.11 - 1.32]	Affymetrix, Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001814	Genome-wide genotyping array
2014-07-01	20385819	Chen W	2010-04-12	Proc Natl Acad Sci U S A	www.ncbi.nlm.nih.gov/pubmed/20385819	Genetic variants near TIMP3 and high-density lipoprotein-associated loci influence susceptibility to age-related macular degeneration.	Age-related macular degeneration	2,157 European ancestry cases, 1,150 European ancestry controls	7,892 European ancestry cases, 5,998 European ancestry controls, 678 Japanese ancestry cases, 336 Japanese ancestry controls	22q12.3	22	32688525	TIMP3, SYN3	SYN3			8224			rs9621532-A	rs9621532	0	9621532	intron_variant	0	0.946	1E-11	11.0	(EA)	1.41	[1.27-1.57]	Illumina [~ 2500000] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST000652	Genome-wide genotyping array
